name,mmsi,imo,call_sign,vessel_type__sub_type,gross_tonnage,deadweight,length,year_built,built_at_(shipyard),country,url
CHOCKPHISH LIGHT,316038366,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chockphish-light-mmsi-316038366
CHOEI MARU,431900225,-,-,Fishing / FISHING,-,-,35 m,-,-,Japan,https://magicport.ai/vessels/fishing/choei-maru-mmsi-431900225
CHOICHIMARU,431022941,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/choichimaru-mmsi-431022941
CHOUEIMARU NO53,431008228,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/choueimaru-no53-mmsi-431008228
CHOUSHINMARU NO31,431017358,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/choushinmaru-no31-mmsi-431017358
CHOUSHINMARU NO38,431009453,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/choushinmaru-no38-mmsi-431009453
CHUAN HSING FA NO.10,416002496,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/chuan-hsing-fa-no10-mmsi-416002496
CHUANQIAOXITONG,413666777,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/chuanqiaoxitong-mmsi-413666777
CHUEN CHERNG NO.1,416011716,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chuen-cherng-no1-mmsi-416011716
CHUN MAN YU NO3,416005457,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/chun-man-yu-no3-mmsi-416005457
CHUN3 80,800000003,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chun3-80-mmsi-800000003
CHUNG LUOI XU B37,859090712,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chung-luoi-xu-b37-mmsi-859090712
CHUNG NAM,440082430,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/chung-nam-mmsi-440082430
CHUNG RYONG,440204150,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/chung-ryong-mmsi-440204150
CHUNGMOO NO.1,440116010,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/chungmoo-no1-mmsi-440116010
CHUP 3O9,574939368,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chup-3o9-mmsi-574939368
CHYH MAA NO.16,416004353,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/chyh-maa-no16-mmsi-416004353
CHYI SHING,416010513,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chyi-shing-mmsi-416010513
CHYUAN FA SHENQ NO.8,416004448,-,-,Fishing / FISHING,-,-,13 m,-,-,Taiwan,https://magicport.ai/vessels/fishing/chyuan-fa-shenq-no8-mmsi-416004448
CHYUAN JIA LEH,416008459,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/chyuan-jia-leh-mmsi-416008459
CHYUAN JYI LONG NO.3,416001517,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chyuan-jyi-long-no3-mmsi-416001517
CHYUAN SHING,416006086,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/chyuan-shing-mmsi-416006086
CHYUAN YUH YU NO.66,416001356,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/chyuan-yuh-yu-no66-mmsi-416001356
CING SHENG,416006961,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/cing-sheng-mmsi-416006961
CL NHU Y C7,574939414,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cl-nhu-y-c7-mmsi-574939414
CMS THUNDERER,376365000,9980928,J8B6484,Unspecified / OTHER,-,-,23 m,-,-,Saint Vincent And The Grenadines,https://magicport.ai/vessels/unspecified/cms-thunderer-mmsi-376365000
CNPL 02,200500255,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cnpl-02-mmsi-200500255
CODFATHER,235089432,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/codfather-mmsi-235089432
CONSTANT CRISIS,316050533,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/constant-crisis-mmsi-316050533
COPIOUS,232041964,-,MLMT7,Fishing / FISHING,303 MTs,-,25 m,2022,-,United Kingdom,https://magicport.ai/vessels/fishing/copious-mmsi-232041964
CORDEIRO DE DEUS II,710327564,-,-,Fishing / FISHING,-,-,-,-,-,Brazil,https://magicport.ai/vessels/fishing/cordeiro-de-deus-ii-mmsi-710327564
CORMORAN,735059480,-,-,Fishing / FISHING,-,-,-,-,-,Ecuador,https://magicport.ai/vessels/fishing/cormoran-mmsi-735059480
COUNTDOWN,244710269,-,-,Fishing / FISHING,-,-,-,-,-,Netherlands,https://magicport.ai/vessels/fishing/countdown-mmsi-244710269
COVID19 E3,574213048,-,-,Fishing / FISHING,-,-,18 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/covid19-e3-mmsi-574213048
CRACK OF DAWN,338446373,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/crack-of-dawn-mmsi-338446373
CRACKERSS,416000698,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/crackerss-mmsi-416000698
CRYSTAL CLAIRE,316027004,-,-,Fishing / FISHING,-,-,11 m,-,-,-,https://magicport.ai/vessels/fishing/crystal-claire-mmsi-316027004
CT0 8298,416011173,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ct0-8298-mmsi-416011173
CT0 8337,416010147,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ct0-8337-mmsi-416010147
CT0 8377,416011411,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ct0-8377-mmsi-416011411
CT0 8905,416012287,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ct0-8905-mmsi-416012287
CT3 5652,416068666,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/ct3-5652-mmsi-416068666
CTR CI 1651,416067442,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci-1651-mmsi-416067442
CTR CI0084,416066292,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/ctr-ci0084-mmsi-416066292
CTR CI0997,416069862,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci0997-mmsi-416069862
CTR CI1255,416067078,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci1255-mmsi-416067078
CTR CI1277,416068417,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci1277-mmsi-416068417
CTR CI1285,416068418,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci1285-mmsi-416068418
CTR CI1782,416068465,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci1782-mmsi-416068465
CTR CI2042,416067114,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci2042-mmsi-416067114
CTR CI2043,416068507,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci2043-mmsi-416068507
CTR CI2198,416068566,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ci2198-mmsi-416068566
CTR CW1069,416067686,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-cw1069-mmsi-416067686
CTR KH6084,416066429,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/ctr-kh6084-mmsi-416066429
CTR KH6093,416068664,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-kh6093-mmsi-416068664
CTR ML0809,416069901,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ml0809-mmsi-416069901
CTR NC0001,416067551,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0001-mmsi-416067551
CTR NC0007,416067283,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0007-mmsi-416067283
CTR NC0045,416067554,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0045-mmsi-416067554
CTR NC0099,416068956,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0099-mmsi-416068956
CTR NC0199,416069508,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0199-mmsi-416069508
CTR NC0222,416068971,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0222-mmsi-416068971
CTR NC0288,416068979,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0288-mmsi-416068979
CTR NC0356,416069624,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0356-mmsi-416069624
CTR NC0401,416068993,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0401-mmsi-416068993
CTR NC0453,416069608,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0453-mmsi-416069608
CTR NC0476,416069008,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0476-mmsi-416069008
CTR NC0599,416069024,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0599-mmsi-416069024
CTR NC0752,416069871,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0752-mmsi-416069871
CTR NC0772,416069039,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0772-mmsi-416069039
CTR NC0833,416069052,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0833-mmsi-416069052
CTR NC0850,416069877,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0850-mmsi-416069877
CTR NC0858,416069054,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0858-mmsi-416069054
CTR NC0987,416067289,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc0987-mmsi-416067289
CTR NC1039,416069085,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc1039-mmsi-416069085
CTR NC1061,416069088,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc1061-mmsi-416069088
CTR NC1170,416070066,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc1170-mmsi-416070066
CTR NC1308,416066416,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc1308-mmsi-416066416
CTR NC1324,416069621,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc1324-mmsi-416069621
CTR NC9147,416069125,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc9147-mmsi-416069125
CTR NC9181,416069511,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc9181-mmsi-416069511
CTR NC9235,416069421,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc9235-mmsi-416069421
CTR NC9264,416069465,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc9264-mmsi-416069465
CTR NC9272,416069472,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nc9272-mmsi-416069472
CTR NH1002,416069256,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh1002-mmsi-416069256
CTR NH3012,416069319,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh3012-mmsi-416069319
CTR NH3139,416067085,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh3139-mmsi-416067085
CTR NH6015,416069475,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh6015-mmsi-416069475
CTR NH6098,416070144,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh6098-mmsi-416070144
CTR NH6151,416069496,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh6151-mmsi-416069496
CTR NH8051,416069527,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh8051-mmsi-416069527
CTR NH8095,416066906,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/ctr-nh8095-mmsi-416066906
CTR NH8153,416069536,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh8153-mmsi-416069536
CTR NH8170,416069545,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh8170-mmsi-416069545
CTR NH9042,416069563,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh9042-mmsi-416069563
CTR NH9135,416069403,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-nh9135-mmsi-416069403
CTR PT3587,416066693,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-pt3587-mmsi-416066693
CTR PT3688,416069743,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-pt3688-mmsi-416069743
CTR PT4408,416066275,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/ctr-pt4408-mmsi-416066275
CTR TC0642,416069803,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-tc0642-mmsi-416069803
CTR TY0213,416066903,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-ty0213-mmsi-416066903
CTR YL1014,416067083,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/ctr-yl1014-mmsi-416067083
CTS,416003368,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-mmsi-416003368
CTS 004125,416010776,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-004125-mmsi-416010776
CTS 008553,416011425,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-008553-mmsi-416011425
CTS 009038,416011538,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-009038-mmsi-416011538
CTS 009222,416011156,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-009222-mmsi-416011156
CTS 009245,416011547,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-009245-mmsi-416011547
CTS 009455,416010552,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-009455-mmsi-416010552
CTS 009548,416010489,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-009548-mmsi-416010489
CTS 009684,416007655,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/cts-009684-mmsi-416007655
CTS 0157,416010627,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-0157-mmsi-416010627
CTS 3596,416009881,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-3596-mmsi-416009881
CTS 3633,416009882,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-3633-mmsi-416009882
CTS 3864,416009769,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-3864-mmsi-416009769
CTS 4120,416011201,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-4120-mmsi-416011201
CTS 4938,416011103,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-4938-mmsi-416011103
CTS 5027,416011005,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-5027-mmsi-416011005
CTS 5959,416009771,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-5959-mmsi-416009771
CTS 6425,416010645,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-6425-mmsi-416010645
CTS 7170,416009935,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-7170-mmsi-416009935
CTS 7275,416009777,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-7275-mmsi-416009777
CTS 7563,416010664,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-7563-mmsi-416010664
CTS 8138,416009974,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-8138-mmsi-416009974
CTS 8233,416012227,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-8233-mmsi-416012227
CTS 8467,416011526,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-8467-mmsi-416011526
CTS 8580,416011527,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-8580-mmsi-416011527
CTS 8681,416010312,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-8681-mmsi-416010312
CTS 9048,416011395,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-9048-mmsi-416011395
CTS 9196,416010696,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-9196-mmsi-416010696
CTS 9427,416011553,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-9427-mmsi-416011553
CTS 9520,416010701,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-9520-mmsi-416010701
CTS 9585,416011899,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-9585-mmsi-416011899
CTS 9843,416011438,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-9843-mmsi-416011438
CTS 9867,416011857,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cts-9867-mmsi-416011857
CU LONG A28 P3 90,574861209,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/cu-long-a28-p3-90-mmsi-574861209
CUA DAI,574201188,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/cua-dai-mmsi-574201188
CUTTHROAT,316036505,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/cutthroat-mmsi-316036505
CX6801,414555666,1039072,XXWE1,Unspecified / OTHER,-,-,111 m,-,-,China,https://magicport.ai/vessels/unspecified/cx6801-mmsi-414555666
D0NG MECOM,574160396,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/d0ng-mecom-mmsi-574160396
D444D444D444 4R2 2,412465601,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/d444d444d444-4r2-2-mmsi-412465601
D444D444D444ET22 TJ,412463165,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/d444d444d444et22-tj-mmsi-412463165
D6C6,574211125,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/d6c6-mmsi-574211125
DA 3 ANNA MARU,431010152,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/da-3-anna-maru-mmsi-431010152
DA CANH 22 A16,574827756,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/da-canh-22-a16-mmsi-574827756
DA CHANG BU 5083,413005083,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/da-chang-bu-5083-mmsi-413005083
DA DOI 89 B38,574829910,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/da-doi-89-b38-mmsi-574829910
DA PENG 2 HAO,812331593,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/da-peng-2-hao-mmsi-812331593
DA SHENG 56999,412595999,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/da-sheng-56999-mmsi-412595999
DA TON NO.1,200006029,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/da-ton-no1-mmsi-200006029
DA YOU 78,412436709,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/da-you-78-mmsi-412436709
DA ZHUANG BU 04229,413000442,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/da-zhuang-bu-04229-mmsi-413000442
DACHANGBU5137,412251001,-,HHH,Fishing / FISHING,-,-,32 m,-,-,-,https://magicport.ai/vessels/fishing/dachangbu5137-mmsi-412251001
DADA,657221100,-,-,Fishing / FISHING,-,-,-,-,-,Nigeria,https://magicport.ai/vessels/fishing/dada-mmsi-657221100
DADI BAROKAH,525900233,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/dadi-barokah-mmsi-525900233
DAE BU,440600369,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-bu-mmsi-440600369
DAE CHUNG HO,440600020,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/dae-chung-ho-mmsi-440600020
DAE GWANG,440106430,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-gwang-mmsi-440106430
DAE JIN,440209240,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-jin-mmsi-440209240
DAE JIN HO,440117870,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-jin-ho-mmsi-440117870
DAE JOONG HO,440207830,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/dae-joong-ho-mmsi-440207830
DAE SEUNG HO,440140380,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-seung-ho-mmsi-440140380
DAE SUNG HO,440012270,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-sung-ho-mmsi-440012270
DAE YANG,440411660,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-yang-mmsi-440411660
DAE YANG HO,440027420,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-yang-ho-mmsi-440027420
DAE YEONG 2,440049540,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dae-yeong-2-mmsi-440049540
DAEHANMINKOOK,440146350,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/daehanminkook-mmsi-440146350
DAEHEUNG,440219500,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/daeheung-mmsi-440219500
DAESUNG,440219280,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/daesung-mmsi-440219280
DAESUNGHO,440207889,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/daesungho-mmsi-440207889
DAH SHUENN SHING 12,416012026,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/dah-shuenn-shing-12-mmsi-416012026
DAHAI 08 99,220000008,-,-,Fishing / FISHING,-,-,-,-,-,Denmark,https://magicport.ai/vessels/fishing/dahai-08-99-mmsi-220000008
DAHIY 269456,403168580,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/dahiy-269456-mmsi-403168580
DAI LIM HO,440016550,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/dai-lim-ho-mmsi-440016550
DAI18FUKUHISAMARU,431007096,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/dai18fukuhisamaru-mmsi-431007096
DAI2MIKIMARU,431022125,-,-,Fishing / FISHING,-,-,13 m,-,-,-,https://magicport.ai/vessels/fishing/dai2mikimaru-mmsi-431022125
DAI3FUKUMARU,431017208,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/dai3fukumaru-mmsi-431017208
DAI3MITOMARU,431012774,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/dai3mitomaru-mmsi-431012774
DAI8 MYOUHOUMARU,431009462,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/dai8-myouhoumaru-mmsi-431009462
DAI8YURYOMARO,431025301,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/dai8yuryomaro-mmsi-431025301
DAIDENMARU NO.17,431012845,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/daidenmaru-no17-mmsi-431012845
DAIEIMARU,431021219,-,-,Fishing / FISHING,-,-,11 m,-,-,Japan,https://magicport.ai/vessels/fishing/daieimaru-mmsi-431021219
DAIICHIMARU7091,431021699,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/daiichimaru7091-mmsi-431021699
DAIKIMARU,431009003,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/daikimaru-mmsi-431009003
DAIKOUMARU,431018661,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/daikoumaru-mmsi-431018661
